ОСИКН. Задвижка 3ИЛ. ЕСТЬ ДАННЫЕ ПО ИНТЕРФЕЙСНОМУ КАНАЛУ;Зеленый;;9
ОСИКН. Задвижка 3ИЛ. ПОЛУЧЕН СИГНАЛ «МПЗ ОТКЛЮЧЕН»;Зеленый;;9
ОСИКН. Задвижка 3ИЛ. ПОЛУЧЕН СИГНАЛ «МПО ОТКЛЮЧЕН»;Зеленый;;9
ОСИКН. Задвижка 3ИЛ. СИГНАЛ РАБОТЫ МОМЕНТНОГО ВЫКЛЮЧАТЕЛЬ ОТКРЫТИЯ СНЯТ;Зеленый;;9
ОСИКН. Задвижка 3ИЛ. СИГНАЛ РАБОТЫ МОМЕНТНОГО ВЫКЛЮЧАТЕЛЬ ЗАКРЫТИЯ СНЯТ;Зеленый;;9
ОСИКН. Задвижка 3ИЛ. ПОЛУЧЕН СИГНАЛ «МПЗ ВКЛЮЧЕН»;Зеленый;;9
ОСИКН. Задвижка 3ИЛ. ПОЛУЧЕН СИГНАЛ «МПО ВКЛЮЧЕН»;Зеленый;;9
ОСИКН. Задвижка 3ИЛ. 121;Белый;;0
ОСИКН. Задвижка 3ИЛ. НЕ ДВИЖЕТСЯ. ВЫПОЛНЕНИЕ КОМАНДЫ НЕ ТРЕБУЕТСЯ;Желтый;;2
ОСИКН. Задвижка 3ИЛ. ИЗМЕНЕНИЕ СОСТОЯНИЯ С ПОМОЩЬЮ МЕХАНИЧЕСКОГО ДУБЛЁРА;Желтый;;2
ОСИКН. Задвижка 3ИЛ. СОСТОЯНИЕ СТОП;Желтый;;2
ОСИКН. Задвижка 3ИЛ. ОТКРЫВАЕТСЯ;Зеленый;;9
ОСИКН. Задвижка 3ИЛ. ОТКРЫВАЕТСЯ В РЕЖИМЕ ИМИТАЦИИ;Зеленый;;9
ОСИКН. Задвижка 3ИЛ. Время прихода сигнала от МП. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Время схода с КВ. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Время полного хода. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Выдержка времени на реверс задвижки. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Время работы команды СТОП. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Выдержка времени на время хода при имитации. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Время на подачу команды СТОП при пропадании сигнала от МП. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Выдержка времени на ожидание появления напряжения на СШ для выполнения АПВ. Уставка изменена.;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Проверка неисправности цепей включения. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Время рассоглосования между физикой и интерфейсом. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 3ИЛ. Время переходных процессов. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. ОТКРЫВАЕТСЯ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ОТКРЫВАЕТСЯ В РЕЖИМЕ ИМИТАЦИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ОТКРЫВАЕТСЯ. ВЫПОЛНЕНИЕ КОМАНДЫ НЕ ТРЕБУЕТСЯ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. ОТКРЫТИЕ НЕВОЗМОЖНО. АВАРИЯ ЗАДВИЖКИ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. ОТКРЫТИЕ НЕВОЗМОЖНО. НЕТ НАПРЯЖЕНИЯ В СХЕМЕ УПРАВЛЕНИЯ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 6;Белый;;0
ОСИКН. Задвижка 4ИЛ. ОТКРЫТА;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ОТКРЫТА В РЕЖИМЕ ИМИТАЦИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. 9;Белый;;0
ОСИКН. Задвижка 4ИЛ. ОТКРЫТА. ВЫПОЛНЕНИЕ КОМАНДЫ НЕ ТРЕБУЕТСЯ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 1;Белый;;0
ОСИКН. Задвижка 4ИЛ. В ПРОМЕЖУТОЧНОМ ПОЛОЖЕНИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. В ПРОМЕЖУТОЧНОМ ПОЛОЖЕНИИ. РЕЖИМ ИМИТАЦИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. 14;Белый;;0
ОСИКН. Задвижка 4ИЛ. 15;Белый;;0
ОСИКН. Задвижка 4ИЛ. ЗАКРЫВАЕТСЯ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ЗАКРЫВАЕТСЯ В РЕЖИМЕ ИМИТАЦИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ЗАКРЫВАЕТСЯ. ВЫПОЛНЕНИЕ КОМАНДЫ НЕ ТРЕБУЕТСЯ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. ЗАКРЫТИЕ НЕВОЗМОЖНО. АВАРИЯ ЗАДВИЖКИ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. ЗАКРЫТИЕ НЕВОЗМОЖНО. НЕТ НАПРЯЖЕНИЯ В СХЕМЕ УПРАВЛЕНИЯ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 21;Белый;;0
ОСИКН. Задвижка 4ИЛ. ЗАКРЫТА;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ЗАКРЫТА В РЕЖИМЕ ИМИТАЦИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. 24;Белый;;0
ОСИКН. Задвижка 4ИЛ. ЗАКРЫТА. ВЫПОЛНЕНИЕ КОМАНДЫ НЕ ТРЕБУЕТСЯ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 26;Белый;;0
ОСИКН. Задвижка 4ИЛ. РЕЖИМ ИМИТАЦИИ УСТАНОВЛЕ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. РЕЖИМ ИМИТАЦИИ СНЯТ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. В ДВИЖЕНИИ. СНЯТИЕ РЕЖИМА ИМИТАЦИИ НЕВОЗМОЖНО;Желтый;;2
ОСИКН. Задвижка 4ИЛ. В ДВИЖЕНИИ. УСТАНОВКА РЕЖИМА ИМИТАЦИИ НЕВОЗМОЖНА;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 31;Белый;;0
ОСИКН. Задвижка 4ИЛ. ОБЕСТОЧЕНА. СНЯТИЕ РЕЖИМА ИМИТАЦИИ НЕВОЗМОЖНО;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 33;Белый;;0
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ОТКРЫТЬ ОТ КНОПКИ ПО МЕСТУ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ОТКРЫТЬ АВТОМАТИЧЕСКИ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ОТКРЫТЬ С АРМ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ОТКРЫТЬ ПО ТМ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ОТКРЫТЬ С БРУ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 39;Белый;;0
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ОТКРЫТЬ ОТКЛОНЕНА. ЗАДВИЖКА В НЕОПРЕДЕЛЕННОМ СОСТОЯНИИ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. ОТКРЫТИЕ НЕВОЗМОЖНО. КЛЮЧ В РЕЖИМЕ УПРАВЛЕНИЯ ПО МЕСТУ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. БЛОКИРОВКА УПРАВЛЕНИЯ ОТКРЫТИЯ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 43;Белый;;0
ОСИКН. Задвижка 4ИЛ. 44;Белый;;0
ОСИКН. Задвижка 4ИЛ. КЛЮЧ В РЕЖИМЕ УПРАВЛЕНИЯ ПО ДИСТАНЦИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КЛЮЧ В РЕЖИМЕ УПРАВЛЕНИЯ ПО МЕСТУ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. 47;Белый;;0
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ЗАКРЫТЬ ОТ КНОПКИ ПО МЕСТУ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ЗАКРЫТЬ АВТОМАТИЧЕСКИ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ЗАКРЫТЬ С АРМ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ЗАКРЫТЬ ПО ТМ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ЗАКРЫТЬ С БРУ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 53;Белый;;0
ОСИКН. Задвижка 4ИЛ. ЗАКРЫТИЕ НЕВОЗМОЖНО. ЗАДВИЖКА В НЕОПРЕДЕЛЕННОМ СОСТОЯНИИ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. ЗАКРЫТИЕ НЕВОЗМОЖНО. КЛЮЧ В РЕЖИМЕ УПРАВЛЕНИЯ ПО МЕСТУ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. БЛОКИРОВКА УПРАВЛЕНИЯ ЗАКРЫТИЯ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 57;Белый;;0
ОСИКН. Задвижка 4ИЛ. СИГНАЛ СРАБОТКИ МУФТЫ СНЯТ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ПРИВОД ИСПРАВЕН;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. 60;Белый;;0
ОСИКН. Задвижка 4ИЛ. ВЫПОЛНЕНА КОМАНДА СТОП С БРУ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. КОМАНДА - СТОП ПО ТМ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - СТОП ЗАКРЫТИЯ АВТОМАТИЧЕСКИ.;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - СТОП АВТОМАТИЧЕСКИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - СТОП C АРМ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - СТОП ПО ТМ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - СТОП ОТКЛОНЕНА. КЛЮЧ В РЕЖИМЕ УПРАВЛЕНИЯ ПО МЕСТУ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. КОМАНДА - СТОП ЗАКРЫТИЯ С АРМ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ВЫПОЛНЕНА КОМАНДА СТОП ПО МЕСТУ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. КОМАНДА СТОП НЕ ВЫПОЛНЕНА. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. БЛОКИРОВКА КОМАНДЫ СТОП;Желтый;;2
ОСИКН. Задвижка 4ИЛ. 72;Белый;;0
ОСИКН. Задвижка 4ИЛ. КОМАНДА - УСТАНОВИТЬ РЕЖИМ ИМИТАЦИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОМАНДА - СНЯТЬ РЕЖИМ ИМИТАЦИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. 75;Белый;;0
ОСИКН. Задвижка 4ИЛ. 76;Белый;;0
ОСИКН. Задвижка 4ИЛ. КОМАНДА - ДЕБЛОКИРОВАТЬ АВАРИЮ ЗАДВИЖКИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ДЕБЛОКИРОВКА НЕВОЗМОЖНА. АВАРИЙНЫЙ СИГНАЛ НЕ СНЯТ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. АВАРИЯ ДЕБЛОКИРОВАНА;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОНТРОЛЬ НАЛИЧИЯ НАПРЯЖЕНИЯ. СИГНАЛ УСТАНОВЛЕН;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. КОНТРОЛЬ НАЛИЧИЯ НАПРЯЖЕНИЯ. СИГНАЛ СНЯТ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. СРАБОТАЛА МУФТА. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. АВАРИЯ ПРИВОДА;Красный;;1
ОСИКН. Задвижка 4ИЛ. ВКЛЮЧЕНЫ МПО И МПЗ. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. САМОПРОИЗВОЛЬНОЕ ИЗМЕНЕНИЕ СОСТОЯНИЯ МПЗ. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. НЕ ВКЛЮЧИЛСЯ МАГНИТНЫЙ ПУСКАТЕЛЬ. АВАРИЯ;Красный;NSP.wav;1
ОСИКН. Задвижка 4ИЛ. САМОПРОИЗВОЛЬНОЕ ИЗМЕНЕНИЕ СОСТОЯНИЯ. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. МПО ОТКЛЮЧИЛСЯ ПО НЕУСТАНОВЛЕННОЙ ПРИЧИНЕ. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. МПЗ ОТКЛЮЧИЛСЯ ПО НЕУСТАНОВЛЕННОЙ ПРИЧИНЕ. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. НЕ ЗАКРЫЛАСЬ. АВАРИЯ;Красный;NSP.wav;1
ОСИКН. Задвижка 4ИЛ. НЕ ВЫШЛА ИЗ КРАЙНЕГО ПОЛОЖЕНИЯ. АВАРИЯ;Красный;NSP.wav;1
ОСИКН. Задвижка 4ИЛ. НЕ ОТКРЫЛАСЬ. АВАРИЯ;Красный;NSP.wav;1
ОСИКН. Задвижка 4ИЛ. СРАБОТАЛ МОМЕНТНЫЙ ВЫКЛЮЧАТЕЛЬ ОТКРЫТИЯ. АВАРИЯ;Красный;NSP.wav;1
ОСИКН. Задвижка 4ИЛ. СРАБОТАЛ МОМЕНТНЫЙ ВЫКЛЮЧАТЕЛЬ ЗАКРЫТИЯ. АВАРИЯ;Красный;NSP.wav;1
ОСИКН. Задвижка 4ИЛ. ВНЕШНЯЯ АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. ВНЕШНЯЯ АВАРИЯ. СИГНАЛ СНЯТ;Красный;;1
ОСИКН. Задвижка 4ИЛ. САМОПРОИЗВОЛЬНОЕ ИЗМЕНЕНИЕ СОСТОЯНИЯ МПО. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. ЦЕПИ КОНТРОЛЯ МПЗ НЕИСПРАВНЫ. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. ПОПЫТКА ВКЛЮЧЕНИЯ МПЗ ИЗ ЩСУ. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. ЦЕПИ КОНТРОЛЯ МПО НЕИСПРАВНЫ. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. ПОПЫТКА ВКЛЮЧЕНИЯ МПО ИЗ ЩСУ. АВАРИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. МПЗ ОТКЛЮЧИЛСЯ. НЕТ НАПРЯЖЕНИЯ В СХЕМЕ УПРАВЛЕНИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. МПО ОТКЛЮЧИЛСЯ. НЕТ НАПРЯЖЕНИЯ В СХЕМЕ УПРАВЛЕНИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. НЕТ НАПРЯЖЕНИЯ В СХЕМЕ УПРАВЛЕНИЯ;Красный;NSP.wav;1
ОСИКН. Задвижка 4ИЛ. ЕСТЬ НАПРЯЖЕНИЯ В СХЕМЕ УПРАВЛЕНИЯ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. НЕИСПРАВНОСТЬ ЗАДВИЖКИ (ОТСУТСВУЮТ КВО и КВЗ). УПРАВЛЕНИЕ ПО МЕСТУ;Красный;;1
ОСИКН. Задвижка 4ИЛ. НЕИСПРАВНОСТЬ ЦЕПИ ОТКРЫТИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. ЦЕПЬ ОТКРЫТИЯ ИСПРАВНА;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. НЕИСПРАВНОСТЬ ЦЕПИ ЗАКРЫТИЯ;Красный;;1
ОСИКН. Задвижка 4ИЛ. ЦЕПЬ ОТКРЫТИЯ ИСПРАВНА;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. МПЗ ОТКЛЮЧИЛСЯ. НЕТ НАПРЯЖЕНИЯ НА СШ Щ;Красный;;1
ОСИКН. Задвижка 4ИЛ. МПО ОТКЛЮЧИЛСЯ. НЕТ НАПРЯЖЕНИЯ НА СШ ЩСУ;Красный;;1
ОСИКН. Задвижка 4ИЛ. НЕТ ДАННЫХ ПО ИНТЕРФЕЙСНОМУ КАНАЛУ;Красный;;1
ОСИКН. Задвижка 4ИЛ. ЕСТЬ ДАННЫЕ ПО ИНТЕРФЕЙСНОМУ КАНАЛУ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ПОЛУЧЕН СИГНАЛ «МПЗ ОТКЛЮЧЕН»;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ПОЛУЧЕН СИГНАЛ «МПО ОТКЛЮЧЕН»;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. СИГНАЛ РАБОТЫ МОМЕНТНОГО ВЫКЛЮЧАТЕЛЬ ОТКРЫТИЯ СНЯТ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. СИГНАЛ РАБОТЫ МОМЕНТНОГО ВЫКЛЮЧАТЕЛЬ ЗАКРЫТИЯ СНЯТ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ПОЛУЧЕН СИГНАЛ «МПЗ ВКЛЮЧЕН»;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ПОЛУЧЕН СИГНАЛ «МПО ВКЛЮЧЕН»;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. 121;Белый;;0
ОСИКН. Задвижка 4ИЛ. НЕ ДВИЖЕТСЯ. ВЫПОЛНЕНИЕ КОМАНДЫ НЕ ТРЕБУЕТСЯ;Желтый;;2
ОСИКН. Задвижка 4ИЛ. ИЗМЕНЕНИЕ СОСТОЯНИЯ С ПОМОЩЬЮ МЕХАНИЧЕСКОГО ДУБЛЁРА;Желтый;;2
ОСИКН. Задвижка 4ИЛ. СОСТОЯНИЕ СТОП;Желтый;;2
ОСИКН. Задвижка 4ИЛ. ОТКРЫВАЕТСЯ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. ОТКРЫВАЕТСЯ В РЕЖИМЕ ИМИТАЦИИ;Зеленый;;9
ОСИКН. Задвижка 4ИЛ. Время прихода сигнала от МП. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Время схода с КВ. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Время полного хода. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Выдержка времени на реверс задвижки. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Время работы команды СТОП. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Выдержка времени на время хода при имитации. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Время на подачу команды СТОП при пропадании сигнала от МП. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Выдержка времени на ожидание появления напряжения на СШ для выполнения АПВ. Уставка изменена.;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Проверка неисправности цепей включения. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Время рассоглосования между физикой и интерфейсом. Уставка изменена;цвет4;;4
ОСИКН. Задвижка 4ИЛ. Время переходных процессов. Уставка изменена;цвет4;;4
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Включить";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Отключить";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Снять режим "Маскирование";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Установить режим "Маскирование";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Обнулить счетчик неисправностей";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Команда не требуется;Желтый;;2
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Управление невозможно. Установлен режим "Маскирование";Желтый;;2
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Управление невозможно. Неисправен модуль вывода;Желтый;;2
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Установлен режим "Маскирование";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Снят режим "Маскирование";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Неисправность модуля ввода. Сигнал установлен;Красный;nsp.wav;1
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Неисправность модуля ввода. Сигнал снят;Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Неисправность модуля вывода. Сигнал установлен;Красный;nsp.wav;1
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Неисправность модуля вывода. Сигнал снят;Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Сигнализация включена;Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Сигнализация отключена;Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Нарушение целостности цепи управления. Сигнал установлен;Красный;nsp.wav;1
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №1. Нарушение целостности цепи управления. Сигнал снят;Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Включить";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Отключить";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Снять режим "Маскирование";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Установить режим "Маскирование";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Обнулить счетчик неисправностей";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Команда не требуется;Желтый;;2
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Управление невозможно. Установлен режим "Маскирование";Желтый;;2
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Управление невозможно. Неисправен модуль вывода;Желтый;;2
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Установлен режим "Маскирование";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Снят режим "Маскирование";Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Неисправность модуля ввода. Сигнал установлен;Красный;nsp.wav;1
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Неисправность модуля ввода. Сигнал снят;Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Неисправность модуля вывода. Сигнал установлен;Красный;nsp.wav;1
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Неисправность модуля вывода. Сигнал снят;Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Сигнализация включена;Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Сигнализация отключена;Зеленый;;9
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Нарушение целостности цепи управления. Сигнал установлен;Красный;nsp.wav;1
Насосный зал. Табло "ГАЗ" внутри и снаружи МНС у входа №2. Нарушение целостности цепи управления. Сигнал снят;Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Включить";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Отключить";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Снять режим "Маскирование";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Установить режим "Маскирование";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Принята команда "Обнулить счетчик неисправностей";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Команда не требуется;Желтый;;2
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Управление невозможно. Установлен режим "Маскирование";Желтый;;2
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Управление невозможно. Неисправен модуль вывода;Желтый;;2
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Установлен режим "Маскирование";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Снят режим "Маскирование";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Неисправность модуля ввода. Сигнал установлен;Красный;nsp.wav;1
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Неисправность модуля ввода. Сигнал снят;Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Неисправность модуля вывода. Сигнал установлен;Красный;nsp.wav;1
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Неисправность модуля вывода. Сигнал снят;Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Сигнализация включена;Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Сигнализация отключена;Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Нарушение целостности цепи управления. Сигнал установлен;Красный;nsp.wav;1
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №1. Нарушение целостности цепи управления. Сигнал снят;Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Включить";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Отключить";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Снять режим "Маскирование";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Установить режим "Маскирование";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №2. Принята команда "Обнулить счетчик неисправностей";Зеленый;;9
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №2. Команда не требуется;Желтый;;2
Насосный зал. Сирена "ГАЗ" внутри и снаружи МНС у входа №2. Управление невозможно. Установлен режим "Маскирование";Желтый;;2
